0;3.507858329477
1;4.146775319962
10;1.083494197288
100;1.135681788247
1000;0.303969810374
10000;0.212399579106
10001;0.180547825593
10002;0.417286645300
10003;0.204530127931
1001;0.200036188888
10010;0.150618932039
10011;0.162579431438
10013;0.154112903226
10014;0.153310861423
10016;0.150529045643
10017;0.152540417557
1002;0.697802605168
10021;0.150688123126
10022;0.214309347595
10023;0.150000000000
10024;0.178333333333
10028;0.277500000000
10029;0.472692136550
1003;0.566262711932
10030;0.239201629191
10031;0.152712765957
10032;0.160004755677
10035;0.152680853040
10036;0.315191955480
1004;0.969610227543
10040;0.150561609697
10044;0.278367346939
10045;0.171348189610
10047;0.166158854167
10048;0.150000000000
10049;0.162626811594
1005;1.224627799182
10052;0.152734564576
10053;0.233538359788
10057;0.153187500000
10058;0.223170917056
1006;0.592914632614
10060;0.631427120128
10061;0.169199774632
10062;0.409521858640
10063;0.262567934716
10064;0.767987697255
10065;0.219236776356
10066;0.150000000000
10067;0.161590909091
10068;0.170037047095
10069;0.218000000000
1007;0.286430182669
10070;0.588640167593
10071;0.295917386384
10072;0.151036585366
10073;0.156710526316
10074;0.207411511306
10076;0.184036511306
10077;0.177232578397
10078;0.283081878083
10079;0.166606856187
1008;0.752870817883
10080;0.151051563234
10081;0.152535647280
10082;0.150000000000
10083;0.150192598187
10084;0.195179802956
10085;0.348250332091
10089;0.151536144578
1009;0.764507169414
10091;0.155841372125
10094;0.325643130236
10095;0.150000000000
10096;0.155909954407
10097;0.174050558574
101;1.275323892814
1010;0.185904692790
10101;0.150775213893
10104;0.256326393050
10106;0.255476069488
10107;0.307076063605
10108;0.361173199087
10109;0.639538088201
1011;1.128778075359
10110;0.272803383615
10111;0.192492536917
10112;0.227066423155
10113;0.278758935228
10114;0.153096725524
10115;0.160625000000
10116;0.173740571005
10117;0.154472944774
1012;0.269700670616
10120;0.456019045919
10123;0.156151036464
10126;0.154595857771
1013;0.562163436969
10130;0.238150752819
10131;0.153984375000
10132;0.488568900538
10133;0.244099358974
10134;0.386853466956
10137;0.153507655451
1014;1.420138525178
10144;0.155801320390
10145;0.425704353843
10148;0.152897727273
1015;0.361142990895
10150;0.151536144578
10151;0.150980769231
10152;0.404159340659
10153;0.411010755861
10156;0.295500641017
10158;0.150309466019
10159;0.175911188273
1016;1.399586890726
10160;0.162750000000
10162;0.151138893050
10163;0.369165181000
10164;0.155543478261
10165;0.186647480353
10166;0.278071748879
10167;0.162692598187
10168;0.366664343911
1017;0.711712553426
10170;0.458064535870
10171;0.287057490011
10176;0.328164557748
10177;0.155315957586
10178;0.150524691358
1018;0.368794395347
10182;0.280388149920
10183;0.239883440078
10184;0.156547501132
10187;0.167386841439
1019;0.236241322299
10190;0.186848380715
10191;0.150980769231
10192;0.375374079153
10194;0.150070794003
10195;0.199667701665
10196;0.156595124446
10198;0.211497426523
10199;0.171250000000
102;1.887849245246
1020;2.113417493985
10200;0.152897727273
10201;0.193948863636
10202;0.190496179657
10204;0.158414753072
10205;0.151464524716
10206;0.155833498644
10207;0.179198337552
10208;0.302292694449
10209;0.185002763499
1021;0.813211074877
10210;0.180822366527
10211;0.293060064935
10212;0.368558952354
10214;0.251034798535
10218;0.188486111111
10219;0.157400520119
1022;0.571093333796
10220;0.150681818182
10221;0.165058275058
10222;0.186125000000
10224;0.155312500000
10225;0.310859592792
10226;0.155616795943
10227;0.284329515389
10228;0.150000000000
1023;1.920724485514
10231;0.159884085357
10232;0.151804657655
10233;0.214596727440
10234;0.277927790970
10239;0.206513509464
1024;2.186101606118
10240;0.282581025088
10241;0.263886063450
10242;0.150640703518
10244;0.151385869565
10245;0.162073863636
10248;0.213750000000
10249;0.229759342003
1025;0.828739185900
10250;0.821250701293
10252;0.397210380156
10253;0.183468750000
10254;0.165937500000
10255;0.394440290938
10256;0.603074981150
10257;0.241549089417
10258;0.161426083589
10259;0.384309887014
1026;0.455506735815
10260;0.277990384615
10261;0.161004464286
10262;0.199985314674
10265;0.843183673469
10266;0.152295073150
10267;0.163784475733
10269;0.158685239492
1027;0.626957070209
10271;0.312368000874
10272;0.152989827312
10273;0.294654866741
10274;0.362916754740
10275;0.160625000000
10276;0.165937500000
1028;1.179153307348
10281;0.254148004767
10282;0.290957722016
10283;0.171845794393
10284;0.168214285714
10287;0.150076393050
10289;0.150494186047
1029;4.447189133316
10290;0.152194186047
10291;0.184678000929
10293;0.251644074675
10294;0.252296902786
10295;0.236975000000
10296;0.260115436860
10297;0.235232643371
103;2.109344412596
1030;0.989486703187
10305;0.151700000000
10306;0.288334534439
10307;0.376590682662
10308;0.398686931973
10309;0.431687023818
1031;0.537586573408
10310;0.214711457998
10311;0.724258682860
10312;0.498375425374
10313;0.410558280015
10314;0.922199398905
10315;0.151707252670
10316;0.159107142857
10317;0.353801694613
10318;0.230239448052
10319;0.248784902597
1032;0.983355770361
10320;0.193051948052
10321;0.592454293958
10322;0.267840909091
10324;0.162502513615
10325;0.740104588080
10326;0.509000977546
10327;0.245726037299
10328;0.280156250000
1033;1.251023589966
10330;0.150301471278
10333;0.171321261406
10334;0.236632077162
10335;0.188565376347
10336;0.164761589334
10337;0.277500000000
10338;0.151128318584
1034;0.181875000000
10340;0.157083333333
10342;0.171250000000
10343;0.150000000000
10345;0.150710721408
10347;0.155549967230
10348;0.158619902798
10349;0.352407814583
1035;1.138427992283
10351;0.167090019255
10352;0.150078655151
10353;0.153750000000
10354;0.156271146617
10355;0.164210526316
10357;0.186950013967
10358;0.194734062812
10359;0.207824817941
1036;1.009096273600
10360;0.151961538462
10362;0.162445712347
10363;0.213636567460
10364;0.297656885123
10365;0.159258212347
10366;0.347114612301
10367;0.151448863636
10368;0.151952816206
10369;0.155236727714
1037;0.560720210809
10370;0.585475214074
10371;0.151448863636
10372;0.152372776680
10373;0.212915156229
10374;0.151448863636
10375;0.497868011155
10376;0.549688861512
10377;0.275883555010
10378;0.422203417362
10379;0.286681258810
1038;0.157897872359
10380;0.335240900710
10385;0.422840187333
10386;0.238090909091
10387;0.456638591228
10388;0.291050000000
1039;0.150192598187
10392;0.153103618421
10393;0.154519408133
10394;0.156242822967
10395;0.839772256079
10396;0.150883697858
10397;0.155777447229
10398;0.196516514061
10399;0.151147821621
104;1.630379151935
1040;0.279321428571
10402;0.150000000000
10403;0.737693674234
10404;0.311232956024
10405;0.157616612111
10406;0.162750000000
10410;0.277500000000
10412;0.165325139723
10413;0.692117979914
10414;0.493857910482
10415;0.274803408481
10416;0.475109859076
10417;0.676883485023
10418;0.536659461264
10419;0.324085648890
1042;0.231458333333
10420;0.332287512974
10421;0.369198400075
10422;0.370029120242
10423;0.349581533310
10424;0.496626687081
10425;0.289513743659
10426;0.301460440674
10427;0.325485884049
10428;0.292766309478
10429;0.329885934488
1043;0.150817307692
10430;0.239840179687
10431;0.411581920825
10432;0.325700760658
10433;0.227818181818
10434;0.689583275272
10436;0.501510743154
10438;0.175759755462
10439;0.316386491942
1044;0.276691428720
10440;0.301369150186
10441;0.207313758999
10442;0.789939858438
10443;0.168426187919
10445;0.230561534006
10446;0.193050716620
10447;0.315031825200
10448;0.353635728230
10449;0.704606735982
1045;0.160295189825
10450;0.151655844156
10451;0.576962015418
10452;0.182754310345
10453;0.307848475063
10455;0.151138392857
10456;0.154553571429
10458;0.153241897160
10459;0.437162671744
1046;0.204804677210
10460;0.157012659017
10466;0.347262370267
10467;0.519534234106
10468;0.213750000000
10469;0.658420547728
1047;0.151766672261
10470;0.233603571429
10471;0.278776667053
10472;0.192877089239
10473;0.488109137991
10474;0.214326923077
10475;0.311767634125
10476;0.314122563110
10477;0.192758097166
10478;0.685375262187
1048;0.150817307692
10481;0.218670942625
10482;0.580059523810
10483;0.637176713714
10484;0.164426547914
10485;0.464257945474
10486;0.237688438655
10487;0.260978987641
10488;0.253693923924
10489;0.172783964490
1049;0.427791035702
10491;0.162750000000
10492;0.223522257978
10493;0.258044404864
10494;0.288883472953
10495;0.251224623575
10496;0.166364168684
10497;0.279939714042
10498;1.308297838552
10499;0.323594411767
105;1.565026981208
10500;0.350203159784
10501;0.154507575758
10502;0.150643939394
10503;0.346025637505
10504;0.259592461396
10505;1.158012071298
10506;1.286496358763
1051;0.155218827212
10510;0.175224770136
10511;0.230443217634
10512;0.384096467391
10513;0.215133818701
10514;0.508429074443
10515;0.150000000000
10519;0.722196843854
10521;0.548470562727
10522;0.172922823264
10529;0.154193181818
10530;0.351040645380
10531;0.193447164538
10532;0.277500000000
10533;0.171141947280
10534;0.376485038165
10541;0.163987419871
10542;0.151477491951
10543;0.199208060961
10544;0.160034722222
10545;0.252387593199
10546;0.169292448405
10547;0.214620536645
10548;0.164145688088
10549;0.289142874845
1055;0.151442598187
10550;0.710241299810
10551;0.705266209365
10552;0.244271672889
10553;0.433265478305
10554;0.403265591890
10555;0.321164753182
10556;0.283199865371
10557;0.187751329334
10558;0.185755453286
10559;0.398066824818
1056;0.233126504436
10560;0.316084783846
10561;0.412027039544
10562;0.272326136790
10563;0.153984375000
10564;0.218165578146
10565;0.380962863058
10566;0.228155456998
10567;0.271383126794
10568;0.206444939010
10569;0.171250000000
1057;0.165835590911
10570;0.189436860779
10571;0.298185805584
10572;0.213975265018
10573;0.163906933397
10574;0.217295374071
10575;0.219461462451
10576;0.405000000000
10577;0.176659090909
1058;0.155439133633
